time,id,type,x,y,z,roll,pitch,yaw,resource,size,color
490,124,e0,668.08280779,78.4676181507,0,0,0,0,0,5,yellow
490,130,e0,949.052484555,68.7138842224,0,0,0,0,0,5,yellow
490,138,e0,576.689801379,79.0217553089,0,0,0,0,0,5,yellow
490,47,food,322.000871454,131.407837188,0,0,0,0,0,5,green
490,16,psm,567.935432999,280.561422854,0,0,0,0,0,10,red
490,45,food,656.85997519,332.389877443,0,0,0,0,0,5,green
490,171,e0,849.67487393,236.19413303,0,0,0,0,0,5,yellow
490,173,e0,911.296502869,376.149303284,0,0,0,0,0,5,yellow
490,20,food,812.822874906,517.966961175,0,0,0,0,0,5,green
490,77,food,761.476297964,68.2049557251,0,0,0,0,0,5,green
490,82,food,479.23558793,356.644493558,0,0,0,0,0,5,green
490,48,food,822.608657686,366.841214305,0,0,0,0,0,5,green
490,156,e0,526.763546389,367.125749635,0,0,0,0,0,5,yellow
490,160,e0,602.93410392,214.126038962,0,0,0,0,0,5,yellow
490,104,food,771.496794196,59.0572659865,0,0,0,0,0,5,green
490,139,e0,852.716603332,64.9521025733,0,0,0,0,0,5,yellow
490,119,food,803.599070873,438.029655957,0,0,0,0,0,5,green
490,136,e0,68.7537074442,140.797757322,0,0,0,0,0,5,yellow
490,137,e0,523.987057123,410.476380432,0,0,0,0,0,5,yellow
490,169,e0,243.35923688,268.287115171,0,0,0,0,0,5,yellow
490,216,e0,701.145434898,579.200240696,0,0,0,0,0,5,yellow
490,122,e0,795.271578019,423.024484033,0,0,0,0,0,5,yellow
490,142,e0,536.334028538,346.081426742,0,0,0,0,0,5,yellow
490,12,psm,288.428834208,485.167369015,0,0,0,0,0,10,red
490,59,food,393.984946967,132.829229247,0,0,0,0,0,5,green
490,182,e0,971.88945651,249.447610945,0,0,0,0,0,5,yellow
490,115,food,717.946960725,256.017143428,0,0,0,0,0,5,green
490,144,e0,437.262992045,563.094248603,0,0,0,0,0,5,yellow
490,110,food,474.445206949,446.58141742,0,0,0,0,0,5,green
490,72,food,458.125804281,69.3348624034,0,0,0,0,0,5,green
490,73,food,773.148957295,514.409398078,0,0,0,0,0,5,green
490,98,food,552.699832832,311.009502409,0,0,0,0,0,5,green
490,24,food,728.549212818,102.830934745,0,0,0,0,0,5,green
490,193,e0,786.387184041,106.854941954,0,0,0,0,0,5,yellow
490,212,e0,208.694548567,382.131809485,0,0,0,0,0,5,yellow
490,86,food,424.746467963,348.510364672,0,0,0,0,0,5,green
490,87,food,829.318224171,208.595736295,0,0,0,0,0,5,green
490,95,food,944.550477967,269.310394704,0,0,0,0,0,5,green
490,2,psm,481.63252322,329.59826066,0,0,0,0,0,10,red
490,40,food,432.211276404,260.967579977,0,0,0,0,0,5,green
490,177,e0,336.931352008,250.703385779,0,0,0,0,0,5,yellow
490,60,food,766.700543923,501.376493089,0,0,0,0,0,5,green
490,155,e0,232.449718284,272.938465763,0,0,0,0,0,5,yellow
490,185,e0,118.248833209,246.778370066,0,0,0,0,0,5,yellow
490,50,food,443.050969727,216.329320691,0,0,0,0,0,5,green
490,56,food,721.317603397,34.8315406611,0,0,0,0,0,5,green
490,65,food,836.13100933,398.453080894,0,0,0,0,0,5,green
490,195,e0,423.165365432,341.913904433,0,0,0,0,0,5,yellow
490,84,food,152.278248736,168.75744793,0,0,0,0,0,5,green
490,14,psm,184.184373568,320.22697336,0,0,0,0,0,10,red
490,62,food,31.6039557611,60.0540266669,0,0,0,0,0,5,green
490,120,e0,288.552662083,102.371869048,0,0,0,0,0,5,yellow
490,11,psm,362.856541976,450.038610454,0,0,0,0,0,10,red
490,22,food,857.84747961,313.29010306,0,0,0,0,0,5,green
490,78,food,493.768835065,297.254598322,0,0,0,0,0,5,green
490,209,e0,769.02073591,463.91276934,0,0,0,0,0,5,yellow
490,15,psm,752.881778371,313.390429996,0,0,0,0,0,10,red
490,196,e0,243.75960747,218.909410879,0,0,0,0,0,5,yellow
490,29,food,640.979291171,40.4286446296,0,0,0,0,0,5,green
490,128,e0,81.2629025649,208.036019577,0,0,0,0,0,5,yellow
490,6,psm,477.627362764,142.533285881,0,0,0,0,0,10,red
490,106,food,168.459648232,521.942679302,0,0,0,0,0,5,green
490,175,e0,590.714939702,129.83801072,0,0,0,0,0,5,yellow
490,200,e0,537.106922123,501.641596598,0,0,0,0,0,5,yellow
490,161,e0,458.868903764,422.13978832,0,0,0,0,0,5,yellow
490,94,food,373.252649681,144.386607616,0,0,0,0,0,5,green
490,117,food,518.161640414,503.913388148,0,0,0,0,0,5,green
490,9,psm,675.442695091,256.684726431,0,0,0,0,0,10,red
490,217,e0,694.428237709,402.488730246,0,0,0,0,0,5,yellow
490,105,food,515.903770845,478.761737427,0,0,0,0,0,5,green
490,201,e0,143.826274558,443.12303201,0,0,0,0,0,5,yellow
490,181,e0,656.998086669,98.2783296467,0,0,0,0,0,5,yellow
490,111,food,605.505010434,240.168422256,0,0,0,0,0,5,green
490,113,food,794.107684595,519.174679425,0,0,0,0,0,5,green
490,5,psm,348.578181324,389.77625135,0,0,0,0,0,10,red
490,27,food,791.279626824,122.392166203,0,0,0,0,0,5,green
490,64,food,730.297328047,378.589354378,0,0,0,0,0,5,green
490,25,food,624.27402643,495.014055511,0,0,0,0,0,5,green
490,218,e0,304.717588186,212.98963685,0,0,0,0,0,5,yellow
490,208,e0,580.734998072,414.269908675,0,0,0,0,0,5,yellow
490,186,e0,206.441788837,135.437737385,0,0,0,0,0,5,yellow
490,167,e0,688.880582296,433.844462533,0,0,0,0,0,5,yellow
490,134,e0,771.004310837,228.939280906,0,0,0,0,0,5,yellow
490,192,e0,427.085143506,96.1531395807,0,0,0,0,0,5,yellow
490,96,food,567.459296134,369.155434508,0,0,0,0,0,5,green
490,148,e0,670.488049816,272.078122354,0,0,0,0,0,5,yellow
490,109,food,538.994631261,241.439770629,0,0,0,0,0,5,green
490,207,e0,118.723286432,414.303646581,0,0,0,0,0,5,yellow
490,90,food,76.4984531559,142.115021848,0,0,0,0,0,5,green
490,157,e0,622.223314954,234.024599984,0,0,0,0,0,5,yellow
490,183,e0,358.654945973,83.2253819283,0,0,0,0,0,5,yellow
490,91,food,798.066089281,328.764783627,0,0,0,0,0,5,green
490,52,food,479.558606935,209.298665405,0,0,0,0,0,5,green
490,102,food,893.821821847,216.805714211,0,0,0,0,0,5,green
490,189,e0,476.534540552,422.61330456,0,0,0,0,0,5,yellow
490,204,e0,631.853007208,196.238957902,0,0,0,0,0,5,yellow
490,89,food,361.456890654,517.15311047,0,0,0,0,0,5,green
490,118,food,571.451136686,170.784698111,0,0,0,0,0,5,green
490,214,e0,275.886094888,339.771600485,0,0,0,0,0,5,yellow
490,202,e0,676.93714995,392.687163988,0,0,0,0,0,5,yellow
490,210,e0,629.825581699,500.118023427,0,0,0,0,0,5,yellow
490,36,food,233.460626959,216.553723228,0,0,0,0,0,5,green
490,19,psm,706.722159093,450.163286724,0,0,0,0,0,10,red
490,93,food,259.788932081,60.247383998,0,0,0,0,0,5,green
490,213,e0,899.657322447,299.110281277,0,0,0,0,0,5,yellow
490,21,food,692.100289858,177.299341668,0,0,0,0,0,5,green
490,99,food,750.28706368,241.54250237,0,0,0,0,0,5,green
490,58,food,299.086077444,551.515245247,0,0,0,0,0,5,green
490,101,food,512.711637799,186.204849553,0,0,0,0,0,5,green
490,7,psm,830.434904784,486.522841128,0,0,0,0,0,10,red
490,164,e0,66.5998002856,320.816843571,0,0,0,0,0,5,yellow
490,57,food,129.862006186,103.044917984,0,0,0,0,0,5,green
490,166,e0,96.3015074881,365.229873482,0,0,0,0,0,5,yellow
490,176,e0,683.546561691,315.476691161,0,0,0,0,0,5,yellow
490,163,e0,601.32155342,65.8249586795,0,0,0,0,0,5,yellow
490,4,psm,827.826012204,494.624607997,0,0,0,0,0,10,red
490,81,food,103.832138317,475.445409487,0,0,0,0,0,5,green
490,152,e0,280.058854605,184.796359889,0,0,0,0,0,5,yellow
490,112,food,613.418166381,450.80991848,0,0,0,0,0,5,green
490,23,food,459.761395854,383.541443016,0,0,0,0,0,5,green
490,154,e0,356.649191561,320.881338997,0,0,0,0,0,5,yellow
490,191,e0,132.713334887,434.708309763,0,0,0,0,0,5,yellow
490,13,psm,163.617437811,228.013943682,0,0,0,0,0,10,red
490,178,e0,915.158897987,526.257892686,0,0,0,0,0,5,yellow
490,116,food,765.21465954,87.4793263086,0,0,0,0,0,5,green
490,32,food,161.376475242,150.871392222,0,0,0,0,0,5,green
490,133,e0,575.329748709,125.576553997,0,0,0,0,0,5,yellow
490,44,food,366.147544866,196.945178727,0,0,0,0,0,5,green
490,43,food,90.5582663309,192.529342546,0,0,0,0,0,5,green
490,131,e0,477.935514267,195.631685017,0,0,0,0,0,5,yellow
490,123,e0,669.295957474,64.0843851179,0,0,0,0,0,5,yellow
490,37,food,876.112908909,133.201473691,0,0,0,0,0,5,green
490,125,e0,76.3984787694,223.97213565,0,0,0,0,0,5,yellow
0,0,0,0,0,0,0,0,0,0,0,0
