time,id,type,x,y,z,roll,pitch,yaw,resource,size,color
370,187,e0,357.299268013,498.645348525,0,0,0,0,0,5,yellow
370,80,food,254.900174663,436.791099821,0,0,0,0,0,5,green
370,124,e0,688.6855089,89.2193698869,0,0,0,0,0,5,yellow
370,130,e0,934.839510216,86.5707814027,0,0,0,0,0,5,yellow
370,138,e0,596.763649451,88.4079265183,0,0,0,0,0,5,yellow
370,75,food,833.359258263,481.979266261,0,0,0,0,0,5,green
370,47,food,332.913776309,150.138016676,0,0,0,0,0,5,green
370,16,psm,567.606952045,278.635871582,0,0,0,0,0,10,red
370,45,food,635.194348363,333.161058444,0,0,0,0,0,5,green
370,171,e0,847.289354169,255.091345704,0,0,0,0,0,5,yellow
370,173,e0,922.212960254,359.00775088,0,0,0,0,0,5,yellow
370,20,food,828.419600153,503.157406992,0,0,0,0,0,5,green
370,77,food,752.392465204,80.8825063296,0,0,0,0,0,5,green
370,82,food,483.894984749,377.512034586,0,0,0,0,0,5,green
370,48,food,809.069234152,348.262952068,0,0,0,0,0,5,green
370,156,e0,536.666038174,355.13469367,0,0,0,0,0,5,yellow
370,160,e0,623.610206216,223.592232648,0,0,0,0,0,5,yellow
370,104,food,794.408835775,60.1091714775,0,0,0,0,0,5,green
370,139,e0,874.629795181,73.4685101542,0,0,0,0,0,5,yellow
370,119,food,821.711466966,433.497866033,0,0,0,0,0,5,green
370,136,e0,65.5364088166,117.739438567,0,0,0,0,0,5,yellow
370,137,e0,527.669695982,432.254589975,0,0,0,0,0,5,yellow
370,169,e0,226.174898265,255.160732784,0,0,0,0,0,5,yellow
370,216,e0,695.266506144,558.108590155,0,0,0,0,0,5,yellow
370,122,e0,773.984816398,422.728324109,0,0,0,0,0,5,yellow
370,142,e0,541.922781853,368.739991608,0,0,0,0,0,5,yellow
370,12,psm,290.214584783,484.859666062,0,0,0,0,0,10,red
370,59,food,408.534351717,116.759481046,0,0,0,0,0,5,green
370,182,e0,951.920011281,246.463349705,0,0,0,0,0,5,yellow
370,115,food,740.154372693,250.528755645,0,0,0,0,0,5,green
370,144,e0,449.923199033,544.738294836,0,0,0,0,0,5,yellow
370,110,food,481.24368785,468.119744027,0,0,0,0,0,5,green
370,72,food,436.020244492,77.444058625,0,0,0,0,0,5,green
370,73,food,782.825148406,534.412772014,0,0,0,0,0,5,green
370,98,food,535.639433668,324.275934389,0,0,0,0,0,5,green
370,24,food,741.347395022,85.1518811602,0,0,0,0,0,5,green
370,193,e0,802.209226468,92.6866703068,0,0,0,0,0,5,yellow
370,212,e0,227.432268274,373.265274131,0,0,0,0,0,5,yellow
370,86,food,415.285913176,366.553743032,0,0,0,0,0,5,green
370,87,food,852.78197581,207.391459299,0,0,0,0,0,5,green
370,95,food,939.741879973,289.82098909,0,0,0,0,0,5,green
370,2,psm,482.077938361,331.430036527,0,0,0,0,0,10,red
370,40,food,452.281817349,250.214197672,0,0,0,0,0,5,green
370,206,e0,183.08343039,234.452838486,0,0,0,0,0,5,yellow
370,177,e0,358.431281137,259.847731086,0,0,0,0,0,5,yellow
370,60,food,781.149006457,492.598964202,0,0,0,0,0,5,green
370,155,e0,210.990204782,267.792749329,0,0,0,0,0,5,yellow
370,185,e0,99.8850558134,251.890972943,0,0,0,0,0,5,yellow
370,50,food,454.309480915,197.620291496,0,0,0,0,0,5,green
370,56,food,701.222776939,31.8503549698,0,0,0,0,0,5,green
370,28,food,102.877147938,325.371898697,0,0,0,0,0,5,green
370,65,food,847.2962089,380.748092042,0,0,0,0,0,5,green
370,195,e0,440.837583253,347.774629401,0,0,0,0,0,5,yellow
370,84,food,170.517917198,163.627275278,0,0,0,0,0,5,green
370,14,psm,185.994110959,319.820006091,0,0,0,0,0,10,red
370,62,food,54.4971512683,59.3325489188,0,0,0,0,0,5,green
370,120,e0,308.590468886,106.851656325,0,0,0,0,0,5,yellow
370,11,psm,360.947719756,450.030217193,0,0,0,0,0,10,red
370,22,food,865.744277434,334.243446347,0,0,0,0,0,5,green
370,78,food,511.284241285,287.520113972,0,0,0,0,0,5,green
370,209,e0,780.079523903,443.09406566,0,0,0,0,0,5,yellow
370,15,psm,752.867723719,315.315936069,0,0,0,0,0,10,red
370,196,e0,224.865204473,209.040928854,0,0,0,0,0,5,yellow
370,29,food,653.813181021,53.8187044548,0,0,0,0,0,5,green
370,128,e0,65.3816735961,225.061387793,0,0,0,0,0,5,yellow
370,6,psm,477.232977585,140.719997046,0,0,0,0,0,10,red
370,106,food,174.304937529,542.99528912,0,0,0,0,0,5,green
370,175,e0,611.93587212,134.392868729,0,0,0,0,0,5,yellow
370,200,e0,519.107105686,487.74033349,0,0,0,0,0,5,yellow
370,161,e0,476.256578967,406.095157494,0,0,0,0,0,5,yellow
370,94,food,352.947494974,135.814180768,0,0,0,0,0,5,green
370,117,food,495.1865887,499.543093314,0,0,0,0,0,5,green
370,9,psm,676.181557575,258.432843307,0,0,0,0,0,10,red
370,217,e0,699.855728443,384.569486327,0,0,0,0,0,5,yellow
370,105,food,493.935160218,475.90963069,0,0,0,0,0,5,green
370,201,e0,151.077606419,422.885070368,0,0,0,0,0,5,yellow
370,181,e0,642.093798967,115.095043,0,0,0,0,0,5,yellow
370,111,food,621.482829287,224.054625536,0,0,0,0,0,5,green
370,113,food,774.877715021,506.476802191,0,0,0,0,0,5,green
370,5,psm,348.326019009,391.667408673,0,0,0,0,0,10,red
370,27,food,785.033306652,104.123724401,0,0,0,0,0,5,green
370,64,food,723.084983135,398.38252399,0,0,0,0,0,5,green
370,25,food,617.172423736,473.777863599,0,0,0,0,0,5,green
370,218,e0,323.285090763,227.651250523,0,0,0,0,0,5,yellow
370,208,e0,563.258200248,398.53719637,0,0,0,0,0,5,yellow
370,186,e0,218.773446132,150.670362077,0,0,0,0,0,5,yellow
380,145,e0,622.632473483,362.881593852,0,0,0,0,0,5,yellow
380,180,e0,330.176923144,87.7391216409,0,0,0,0,0,5,yellow
380,165,e0,636.574725016,359.771502797,0,0,0,0,0,5,yellow
380,211,e0,465.339646556,236.258461508,0,0,0,0,0,5,yellow
380,8,psm,307.540804447,425.975732515,0,0,0,0,0,10,red
380,205,e0,566.530209608,155.201032009,0,0,0,0,0,5,yellow
380,219,e0,129.52303,56.2266871607,0,0,0,0,0,5,yellow
380,184,e0,288.044083066,266.291212358,0,0,0,0,0,5,yellow
380,92,food,170.238788552,78.5336201732,0,0,0,0,0,5,green
380,215,e0,815.821355628,246.172693372,0,0,0,0,0,5,yellow
380,63,food,956.972731931,496.725515807,0,0,0,0,0,5,green
380,49,food,650.927435325,200.823484833,0,0,0,0,0,5,green
380,162,e0,135.364058394,169.792960975,0,0,0,0,0,5,yellow
380,174,e0,286.979319015,151.305665883,0,0,0,0,0,5,yellow
380,188,e0,735.765881918,32.9150570148,0,0,0,0,0,5,yellow
380,190,e0,952.326790253,336.09266048,0,0,0,0,0,5,yellow
380,76,food,932.600324328,333.72088892,0,0,0,0,0,5,green
380,18,psm,590.702956706,366.305507363,0,0,0,0,0,10,red
380,121,e0,892.790344975,463.096435748,0,0,0,0,0,5,yellow
380,132,e0,592.007817215,165.615191994,0,0,0,0,0,5,yellow
380,108,food,31.9798983709,353.539272046,0,0,0,0,0,5,green
380,197,e0,558.253706147,148.398255177,0,0,0,0,0,5,yellow
380,127,e0,278.377029543,356.642832293,0,0,0,0,0,5,yellow
380,170,e0,398.076371581,398.151243673,0,0,0,0,0,5,yellow
380,135,e0,353.843757384,279.823228623,0,0,0,0,0,5,yellow
380,159,e0,715.167413089,205.76859805,0,0,0,0,0,5,yellow
380,85,food,231.931012379,535.962676671,0,0,0,0,0,5,green
380,66,food,278.557339817,328.269934019,0,0,0,0,0,5,green
380,107,food,343.464474343,69.0770115151,0,0,0,0,0,5,green
380,147,e0,707.133955729,330.79488938,0,0,0,0,0,5,yellow
380,158,e0,287.079037941,226.992241523,0,0,0,0,0,5,yellow
380,39,food,260.625239425,393.441203304,0,0,0,0,0,5,green
380,70,food,514.54033652,150.319660244,0,0,0,0,0,5,green
380,34,food,275.321771848,396.282968889,0,0,0,0,0,5,green
380,100,food,824.223388775,380.166731156,0,0,0,0,0,5,green
380,31,food,133.913867143,74.0963067661,0,0,0,0,0,5,green
380,17,psm,564.833622846,216.012322559,0,0,0,0,0,10,red
380,114,food,831.53093718,296.837070684,0,0,0,0,0,5,green
380,46,food,436.776253875,419.485228767,0,0,0,0,0,5,green
380,172,e0,814.320339521,246.298402674,0,0,0,0,0,5,yellow
380,97,food,970.435551586,435.996290437,0,0,0,0,0,5,green
380,126,e0,835.488215352,75.4360124505,0,0,0,0,0,5,yellow
380,55,food,417.719063102,434.633996801,0,0,0,0,0,5,green
380,83,food,286.508649376,67.2751215783,0,0,0,0,0,5,green
380,88,food,617.294735134,116.601686302,0,0,0,0,0,5,green
380,203,e0,233.717410072,276.064886137,0,0,0,0,0,5,yellow
380,10,psm,98.4397480247,294.156671221,0,0,0,0,0,10,red
380,143,e0,376.122142508,462.567486456,0,0,0,0,0,5,yellow
380,198,e0,720.396074036,109.007935307,0,0,0,0,0,5,yellow
380,3,psm,322.22671253,404.570018576,0,0,0,0,0,10,red
380,41,food,362.817206323,255.455741827,0,0,0,0,0,5,green
380,150,e0,156.790803964,509.024765405,0,0,0,0,0,5,yellow
380,0,psm,775.815407001,406.3856248,0,0,0,0,0,10,red
380,141,e0,505.382727856,498.36644012,0,0,0,0,0,5,yellow
380,61,food,666.016012685,189.842443559,0,0,0,0,0,5,green
380,103,food,124.26450279,412.184394,0,0,0,0,0,5,green
380,69,food,280.441939505,218.500316644,0,0,0,0,0,5,green
380,140,e0,682.351926789,242.911807234,0,0,0,0,0,5,yellow
380,146,e0,715.187383905,380.917873377,0,0,0,0,0,5,yellow
380,1,psm,506.875700657,259.793130889,0,0,0,0,0,10,red
380,153,e0,611.471075684,42.4375632713,0,0,0,0,0,5,yellow
380,194,e0,201.66090257,465.94905099,0,0,0,0,0,5,yellow
380,71,food,540.381601682,112.363776165,0,0,0,0,0,5,green
380,168,e0,306.40940728,136.846863524,0,0,0,0,0,5,yellow
380,26,food,170.910024476,125.650410686,0,0,0,0,0,5,green
380,42,food,555.372115199,15.8926128433,0,0,0,0,0,5,green
380,67,food,321.72502913,438.28704789,0,0,0,0,0,5,green
380,38,food,114.702023479,352.909504386,0,0,0,0,0,5,green
380,129,e0,861.405362121,141.251259969,0,0,0,0,0,5,yellow
380,187,e0,359.044281642,499.608602932,0,0,0,0,0,5,yellow
380,80,food,253.732387867,435.184239258,0,0,0,0,0,5,green
380,124,e0,687.130886663,88.0302264063,0,0,0,0,0,5,yellow
380,130,e0,936.115366855,85.0392754919,0,0,0,0,0,5,yellow
380,138,e0,595.673403334,86.7353865233,0,0,0,0,0,5,yellow
380,75,food,831.799454896,480.760011561,0,0,0,0,0,5,green
380,47,food,332.882888463,148.150186604,0,0,0,0,0,5,green
380,16,psm,567.573164903,278.799025511,0,0,0,0,0,10,red
380,45,food,637.091737728,332.610032215,0,0,0,0,0,5,green
380,171,e0,845.689469179,253.89871662,0,0,0,0,0,5,yellow
380,173,e0,922.669447509,360.9396039,0,0,0,0,0,5,yellow
380,20,food,826.456107256,502.804135003,0,0,0,0,0,5,green
380,77,food,754.246995214,81.5408529569,0,0,0,0,0,5,green
380,82,food,485.246758691,376.06308697,0,0,0,0,0,5,green
380,48,food,809.91066757,350.058277844,0,0,0,0,0,5,green
380,156,e0,534.957580856,354.143515375,0,0,0,0,0,5,yellow
380,160,e0,621.62396494,223.575070379,0,0,0,0,0,5,yellow
380,104,food,792.496828836,60.6503680695,0,0,0,0,0,5,green
380,139,e0,872.677132219,73.1280808847,0,0,0,0,0,5,yellow
380,119,food,819.816806903,434.08461426,0,0,0,0,0,5,green
380,136,e0,65.1880747457,119.694271483,0,0,0,0,0,5,yellow
380,137,e0,526.710121203,430.531969162,0,0,0,0,0,5,yellow
380,169,e0,228.150875195,254.925124191,0,0,0,0,0,5,yellow
380,216,e0,694.787399221,560.044374302,0,0,0,0,0,5,yellow
380,122,e0,775.848609218,423.365746415,0,0,0,0,0,5,yellow
380,142,e0,541.526786098,366.793184862,0,0,0,0,0,5,yellow
380,12,psm,290.071029218,484.775105166,0,0,0,0,0,10,red
380,59,food,408.732331235,118.718988114,0,0,0,0,0,5,green
380,182,e0,953.753838826,247.227056148,0,0,0,0,0,5,yellow
380,115,food,738.221047775,250.149987055,0,0,0,0,0,5,green
380,144,e0,449.735429638,546.724253113,0,0,0,0,0,5,yellow
380,110,food,482.249817924,466.405539301,0,0,0,0,0,5,green
380,72,food,437.941560572,76.9758732052,0,0,0,0,0,5,green
380,73,food,782.034512191,532.601614968,0,0,0,0,0,5,green
380,98,food,535.965064129,322.309106428,0,0,0,0,0,5,green
380,24,food,739.413748798,85.6300583601,0,0,0,0,0,5,green
380,193,e0,801.458919672,94.5251940627,0,0,0,0,0,5,yellow
380,212,e0,225.506266675,373.595790009,0,0,0,0,0,5,yellow
380,86,food,414.792252213,364.631879343,0,0,0,0,0,5,green
380,87,food,850.79613375,207.356473183,0,0,0,0,0,5,green
380,95,food,941.12074275,288.377923102,0,0,0,0,0,5,green
380,2,psm,482.107446462,331.266037917,0,0,0,0,0,10,red
380,40,food,450.305306601,249.989158076,0,0,0,0,0,5,green
380,206,e0,182.583416867,232.550860831,0,0,0,0,0,5,yellow
380,177,e0,356.534063634,259.242276845,0,0,0,0,0,5,yellow
380,60,food,782.059146258,494.369508181,0,0,0,0,0,5,green
380,155,e0,212.917993097,267.2871057,0,0,0,0,0,5,yellow
380,185,e0,101.072981797,253.466959554,0,0,0,0,0,5,yellow
380,50,food,453.542653454,199.444236853,0,0,0,0,0,5,green
380,56,food,701.864032026,30.0260470235,0,0,0,0,0,5,green
380,28,food,102.641558674,323.420762145,0,0,0,0,0,5,green
380,65,food,845.522673904,381.65957267,0,0,0,0,0,5,green
380,195,e0,439.64522617,349.362561018,0,0,0,0,0,5,yellow
380,84,food,168.936765266,164.844911548,0,0,0,0,0,5,green
380,14,psm,185.840823493,319.754623428,0,0,0,0,0,10,red
380,62,food,52.7806913328,58.3293108477,0,0,0,0,0,5,green
380,120,e0,306.729150646,107.52523488,0,0,0,0,0,5,yellow
380,11,psm,361.099800948,450.098246793,0,0,0,0,0,10,red
380,22,food,865.260330111,332.330464647,0,0,0,0,0,5,green
380,78,food,511.127923105,289.507326377,0,0,0,0,0,5,green
380,209,e0,779.202466986,444.884425958,0,0,0,0,0,5,yellow
380,15,psm,752.950726976,315.171586692,0,0,0,0,0,10,red
380,196,e0,224.472874916,210.98093462,0,0,0,0,0,5,yellow
380,29,food,652.845238144,52.0794114377,0,0,0,0,0,5,green
380,128,e0,66.8436728125,223.781772945,0,0,0,0,0,5,yellow
380,6,psm,477.157635514,140.86850606,0,0,0,0,0,10,red
380,106,food,172.833374165,541.646904494,0,0,0,0,0,5,green
380,175,e0,610.058259789,135.020959176,0,0,0,0,0,5,yellow
380,200,e0,520.753500936,488.854782749,0,0,0,0,0,5,yellow
380,161,e0,474.658149244,407.265067962,0,0,0,0,0,5,yellow
380,94,food,353.74924145,137.632380293,0,0,0,0,0,5,green
380,117,food,497.145071308,499.888381426,0,0,0,0,0,5,green
380,9,psm,676.206764535,258.26811464,0,0,0,0,0,10,red
380,217,e0,697.929436494,384.92749705,0,0,0,0,0,5,yellow
380,105,food,495.795748104,475.203089849,0,0,0,0,0,5,green
380,201,e0,149.365357476,423.901444481,0,0,0,0,0,5,yellow
380,181,e0,643.559928418,113.742080089,0,0,0,0,0,5,yellow
380,111,food,621.372205847,226.040930063,0,0,0,0,0,5,green
380,113,food,776.421126989,507.683846923,0,0,0,0,0,5,green
380,5,psm,348.419654042,391.529627934,0,0,0,0,0,10,red
380,27,food,784.305111263,105.972922426,0,0,0,0,0,5,green
380,64,food,722.045467422,396.685953172,0,0,0,0,0,5,green
380,25,food,617.345892334,475.756973261,0,0,0,0,0,5,green
380,218,e0,321.528008158,226.721061644,0,0,0,0,0,5,yellow
380,208,e0,564.442776511,400.137603886,0,0,0,0,0,5,yellow
380,186,e0,217.367082108,149.279157095,0,0,0,0,0,5,yellow
380,167,e0,680.179583736,414.777895687,0,0,0,0,0,5,yellow
380,134,e0,774.052192586,208.396442047,0,0,0,0,0,5,yellow
380,192,e0,446.655466439,88.2029457769,0,0,0,0,0,5,yellow
380,96,food,567.041582338,388.80437048,0,0,0,0,0,5,green
390,145,e0,622.740498829,364.873589787,0,0,0,0,0,5,yellow
390,180,e0,332.08315681,88.2491043623,0,0,0,0,0,5,yellow
390,165,e0,634.602504947,359.951594323,0,0,0,0,0,5,yellow
390,211,e0,464.327378137,237.976927146,0,0,0,0,0,5,yellow
390,8,psm,307.701276334,426.02023494,0,0,0,0,0,10,red
390,205,e0,567.59338433,153.57947675,0,0,0,0,0,5,yellow
390,219,e0,130.483047084,54.4947658024,0,0,0,0,0,5,yellow
390,184,e0,288.266132459,264.31166735,0,0,0,0,0,5,yellow
390,92,food,172.063084471,79.338258574,0,0,0,0,0,5,green
390,215,e0,817.291165944,247.475827835,0,0,0,0,0,5,yellow
390,63,food,958.941276175,496.762174707,0,0,0,0,0,5,green
390,49,food,649.177988195,199.861647161,0,0,0,0,0,5,green
390,162,e0,133.429435037,170.098492646,0,0,0,0,0,5,yellow
390,174,e0,288.956464042,151.398960189,0,0,0,0,0,5,yellow
390,188,e0,736.312076853,30.9975624624,0,0,0,0,0,5,yellow
390,190,e0,953.677452999,337.492942996,0,0,0,0,0,5,yellow
390,76,food,930.723919978,334.377824932,0,0,0,0,0,5,green
390,18,psm,590.860956663,366.252641877,0,0,0,0,0,10,red
390,121,e0,894.744052051,462.826062277,0,0,0,0,0,5,yellow
390,132,e0,590.182268178,164.825458705,0,0,0,0,0,5,yellow
390,108,food,32.9634386757,351.82191446,0,0,0,0,0,5,green
390,197,e0,557.582712997,146.523861209,0,0,0,0,0,5,yellow
390,127,e0,278.761444239,354.683377349,0,0,0,0,0,5,yellow
390,170,e0,396.091159893,398.265763397,0,0,0,0,0,5,yellow
390,135,e0,354.375960726,281.742331607,0,0,0,0,0,5,yellow
390,159,e0,717.146788465,205.844269169,0,0,0,0,0,5,yellow
390,85,food,232.297086618,534.039775399,0,0,0,0,0,5,green
390,66,food,280.181065668,327.12046218,0,0,0,0,0,5,green
390,107,food,341.50265678,69.4406609758,0,0,0,0,0,5,green
390,147,e0,706.323199535,328.973783653,0,0,0,0,0,5,yellow
390,158,e0,289.046532867,227.286225534,0,0,0,0,0,5,yellow
390,39,food,262.434691925,394.28501059,0,0,0,0,0,5,green
390,70,food,514.156371621,148.362408182,0,0,0,0,0,5,green
390,34,food,277.117941843,395.426131798,0,0,0,0,0,5,green
390,100,food,826.21347211,380.299089043,0,0,0,0,0,5,green
390,31,food,135.898032469,73.8772398714,0,0,0,0,0,5,green
390,17,psm,564.883997843,215.853521406,0,0,0,0,0,10,red
390,114,food,832.556147443,298.53635314,0,0,0,0,0,5,green
390,46,food,438.250834626,420.822228352,0,0,0,0,0,5,green
390,172,e0,815.713342578,244.881241587,0,0,0,0,0,5,yellow
390,97,food,968.518982117,436.549444815,0,0,0,0,0,5,green
390,126,e0,836.887326841,74.0317688015,0,0,0,0,0,5,yellow
390,55,food,419.02649968,436.116286362,0,0,0,0,0,5,green
390,83,food,288.319287106,68.1038748095,0,0,0,0,0,5,green
390,88,food,615.901459808,115.168946245,0,0,0,0,0,5,green
390,203,e0,234.122093578,274.128316376,0,0,0,0,0,5,yellow
390,10,psm,98.2765643608,294.190464954,0,0,0,0,0,10,red
390,143,e0,374.501079032,463.719651795,0,0,0,0,0,5,yellow
390,198,e0,720.364950982,110.984169727,0,0,0,0,0,5,yellow
390,3,psm,322.227003758,404.736647171,0,0,0,0,0,10,red
390,41,food,361.761061702,257.107382986,0,0,0,0,0,5,green
390,150,e0,156.298845418,507.094249619,0,0,0,0,0,5,yellow
390,0,psm,775.972450635,406.441236492,0,0,0,0,0,10,red
390,141,e0,507.335023293,498.760098139,0,0,0,0,0,5,yellow
390,61,food,666.426253234,187.895936595,0,0,0,0,0,5,green
390,103,food,124.25406216,414.178275177,0,0,0,0,0,5,green
390,69,food,278.747419626,217.49202198,0,0,0,0,0,5,green
390,140,e0,680.407410939,242.480774397,0,0,0,0,0,5,yellow
390,146,e0,716.664590976,382.238441648,0,0,0,0,0,5,yellow
390,1,psm,506.732483872,259.878166911,0,0,0,0,0,10,red
390,153,e0,611.640807878,40.4592670069,0,0,0,0,0,5,yellow
390,194,e0,202.693110707,464.244800671,0,0,0,0,0,5,yellow
390,71,food,542.040825403,111.273676742,0,0,0,0,0,5,green
390,168,e0,307.647990374,138.398627286,0,0,0,0,0,5,yellow
390,26,food,172.897535684,125.744141176,0,0,0,0,0,5,green
390,42,food,555.260756382,13.9002142094,0,0,0,0,0,5,green
390,67,food,320.848829582,440.075592318,0,0,0,0,0,5,green
390,38,food,115.321925134,351.012893991,0,0,0,0,0,5,green
390,129,e0,863.39821037,141.373187719,0,0,0,0,0,5,yellow
390,187,e0,360.926499419,500.068250161,0,0,0,0,0,5,yellow
390,80,food,252.905670305,433.369938832,0,0,0,0,0,5,green
390,124,e0,685.222299851,87.4723500302,0,0,0,0,0,5,yellow
390,130,e0,937.737465986,83.8865779539,0,0,0,0,0,5,yellow
390,138,e0,594.3072641,85.2905566858,0,0,0,0,0,5,yellow
390,75,food,830.166335771,479.663013433,0,0,0,0,0,5,green
390,47,food,333.062176891,146.180031261,0,0,0,0,0,5,green
390,16,psm,567.547964652,278.963708987,0,0,0,0,0,10,red
390,45,food,639.063363877,332.560621871,0,0,0,0,0,5,green
390,171,e0,844.682261276,252.208556322,0,0,0,0,0,5,yellow
390,173,e0,922.966912365,362.905910118,0,0,0,0,0,5,yellow
390,20,food,824.522349197,503.134366837,0,0,0,0,0,5,green
390,77,food,756.234227044,81.6799201123,0,0,0,0,0,5,green
390,82,food,486.2650866,374.362180542,0,0,0,0,0,5,green
390,48,food,810.661752455,351.90811362,0,0,0,0,0,5,green
390,156,e0,533.391562648,352.911348377,0,0,0,0,0,5,yellow
390,160,e0,619.639409674,223.626701006,0,0,0,0,0,5,yellow
390,104,food,790.539890641,61.0236607573,0,0,0,0,0,5,green
390,139,e0,870.885425778,72.2503131035,0,0,0,0,0,5,yellow
390,119,food,818.223994723,435.241476531,0,0,0,0,0,5,green
390,136,e0,65.2256502552,121.675128801,0,0,0,0,0,5,yellow
390,137,e0,527.058208383,428.582895555,0,0,0,0,0,5,yellow
390,169,e0,230.123774251,254.914701549,0,0,0,0,0,5,yellow
390,216,e0,694.462149271,562.009166249,0,0,0,0,0,5,yellow
390,122,e0,777.810511567,423.732951935,0,0,0,0,0,5,yellow
390,142,e0,541.516351778,364.803190305,0,0,0,0,0,5,yellow
390,12,psm,289.916257166,484.714141974,0,0,0,0,0,10,red
390,59,food,408.575612203,120.710563109,0,0,0,0,0,5,green
390,182,e0,955.144115397,248.641532896,0,0,0,0,0,5,yellow
390,115,food,736.229928507,250.177745318,0,0,0,0,0,5,green
